Province/State,Country/Region,Lat,Long,date,confirmed,recovered,death
British Columbia,Canada,49.2827,-123.121,2020-02-20,5,0,0
British Columbia,Canada,49.2827,-123.121,2020-02-21,6,0,0
British Columbia,Canada,49.2827,-123.121,2020-02-22,6,0,0
British Columbia,Canada,49.2827,-123.121,2020-02-23,6,0,0
British Columbia,Canada,49.2827,-123.121,2020-02-24,6,0,0
British Columbia,Canada,49.2827,-123.121,2020-02-25,7,0,0
British Columbia,Canada,49.2827,-123.121,2020-02-26,7,0,0
"Orange, CA",US,33.7879,-117.8531,2020-01-22,0,0,0
"Orange, CA",US,33.7879,-117.8531,2020-01-23,0,0,0
"Orange, CA",US,33.7879,-117.8531,2020-01-24,0,0,0
"Orange, CA",US,33.7879,-117.8531,2020-01-25,0,0,0
"Orange, CA",US,33.7879,-117.8531,2020-01-26,1,0,0
"Orange, CA",US,33.7879,-117.8531,2020-01-27,1,0,0
"Orange, CA",US,33.7879,-117.8531,2020-01-28,1,0,0
"Orange, CA",US,33.7879,-117.8531,2020-01-29,1,0,0
"Orange, CA",US,33.7879,-117.8531,2020-01-30,1,0,0
"Orange, CA",US,33.7879,-117.8531,2020-01-31,1,0,0
"Orange, CA",US,33.7879,-117.8531,2020-02-01,1,0,0
"Orange, CA",US,33.7879,-117.8531,2020-02-02,1,0,0
"Orange, CA",US,33.7879,-117.8531,2020-02-03,1,0,0
"Orange, CA",US,33.7879,-117.8531,2020-02-04,1,0,0
"Orange, CA",US,33.7879,-117.8531,2020-02-05,1,0,0
"Orange, CA",US,33.7879,-117.8531,2020-02-06,1,0,0
"Orange, CA",US,33.7879,-117.8531,2020-02-07,1,0,0
"Orange, CA",US,33.7879,-117.8531,2020-02-08,1,0,0
"Orange, CA",US,33.7879,-117.8531,2020-02-09,1,0,0
"Orange, CA",US,33.7879,-117.8531,2020-02-10,1,0,0
"Orange, CA",US,33.7879,-117.8531,2020-02-11,1,0,0
"Orange, CA",US,33.7879,-117.8531,2020-02-12,1,0,0
"Orange, CA",US,33.7879,-117.8531,2020-02-13,1,0,0
"Orange, CA",US,33.7879,-117.8531,2020-02-14,1,0,0
"Orange, CA",US,33.7879,-117.8531,2020-02-15,1,0,0
"Orange, CA",US,33.7879,-117.8531,2020-02-16,1,0,0
"Orange, CA",US,33.7879,-117.8531,2020-02-17,1,0,0
"Orange, CA",US,33.7879,-117.8531,2020-02-18,1,0,0
"Orange, CA",US,33.7879,-117.8531,2020-02-19,1,0,0
"Orange, CA",US,33.7879,-117.8531,2020-02-20,1,0,0
"Orange, CA",US,33.7879,-117.8531,2020-02-21,1,0,0
"Orange, CA",US,33.7879,-117.8531,2020-02-22,1,0,0
"Orange, CA",US,33.7879,-117.8531,2020-02-23,1,0,0
"Orange, CA",US,33.7879,-117.8531,2020-02-24,1,0,0
"Orange, CA",US,33.7879,-117.8531,2020-02-25,1,0,0
"Orange, CA",US,33.7879,-117.8531,2020-02-26,1,0,0
"Los Angeles, CA",US,34.0522,-118.2437,2020-01-22,0,0,0
"Los Angeles, CA",US,34.0522,-118.2437,2020-01-23,0,0,0
"Los Angeles, CA",US,34.0522,-118.2437,2020-01-24,0,0,0
"Los Angeles, CA",US,34.0522,-118.2437,2020-01-25,0,0,0
"Los Angeles, CA",US,34.0522,-118.2437,2020-01-26,1,0,0
"Los Angeles, CA",US,34.0522,-118.2437,2020-01-27,1,0,0
"Los Angeles, CA",US,34.0522,-118.2437,2020-01-28,1,0,0
"Los Angeles, CA",US,34.0522,-118.2437,2020-01-29,1,0,0
"Los Angeles, CA",US,34.0522,-118.2437,2020-01-30,1,0,0
"Los Angeles, CA",US,34.0522,-118.2437,2020-01-31,1,0,0
"Los Angeles, CA",US,34.0522,-118.2437,2020-02-01,1,0,0
"Los Angeles, CA",US,34.0522,-118.2437,2020-02-02,1,0,0
"Los Angeles, CA",US,34.0522,-118.2437,2020-02-03,1,0,0
"Los Angeles, CA",US,34.0522,-118.2437,2020-02-04,1,0,0
"Los Angeles, CA",US,34.0522,-118.2437,2020-02-05,1,0,0
"Los Angeles, CA",US,34.0522,-118.2437,2020-02-06,1,0,0
"Los Angeles, CA",US,34.0522,-118.2437,2020-02-07,1,0,0
"Los Angeles, CA",US,34.0522,-118.2437,2020-02-08,1,0,0
"Los Angeles, CA",US,34.0522,-118.2437,2020-02-09,1,0,0
"Los Angeles, CA",US,34.0522,-118.2437,2020-02-10,1,0,0
"Los Angeles, CA",US,34.0522,-118.2437,2020-02-11,1,0,0
"Los Angeles, CA",US,34.0522,-118.2437,2020-02-12,1,0,0
"Los Angeles, CA",US,34.0522,-118.2437,2020-02-13,1,0,0
"Los Angeles, CA",US,34.0522,-118.2437,2020-02-14,1,0,0
"Los Angeles, CA",US,34.0522,-118.2437,2020-02-15,1,0,0
"Los Angeles, CA",US,34.0522,-118.2437,2020-02-16,1,0,0
"Los Angeles, CA",US,34.0522,-118.2437,2020-02-17,1,0,0
"Los Angeles, CA",US,34.0522,-118.2437,2020-02-18,1,0,0
"Los Angeles, CA",US,34.0522,-118.2437,2020-02-19,1,0,0
"Los Angeles, CA",US,34.0522,-118.2437,2020-02-20,1,0,0
"Los Angeles, CA",US,34.0522,-118.2437,2020-02-21,1,0,0
"Los Angeles, CA",US,34.0522,-118.2437,2020-02-22,1,0,0
"Los Angeles, CA",US,34.0522,-118.2437,2020-02-23,1,0,0
"Los Angeles, CA",US,34.0522,-118.2437,2020-02-24,1,0,0
"Los Angeles, CA",US,34.0522,-118.2437,2020-02-25,1,0,0
"Los Angeles, CA",US,34.0522,-118.2437,2020-02-26,1,0,0
New South Wales,Australia,-33.8688,151.2093,2020-01-22,0,0,0
New South Wales,Australia,-33.8688,151.2093,2020-01-23,0,0,0
New South Wales,Australia,-33.8688,151.2093,2020-01-24,0,0,0
New South Wales,Australia,-33.8688,151.2093,2020-01-25,0,0,0
New South Wales,Australia,-33.8688,151.2093,2020-01-26,3,0,0
New South Wales,Australia,-33.8688,151.2093,2020-01-27,4,0,0
New South Wales,Australia,-33.8688,151.2093,2020-01-28,4,0,0
New South Wales,Australia,-33.8688,151.2093,2020-01-29,4,0,0
New South Wales,Australia,-33.8688,151.2093,2020-01-30,4,2,0
New South Wales,Australia,-33.8688,151.2093,2020-01-31,4,2,0
New South Wales,Australia,-33.8688,151.2093,2020-02-01,4,2,0
New South Wales,Australia,-33.8688,151.2093,2020-02-02,4,2,0
New South Wales,Australia,-33.8688,151.2093,2020-02-03,4,2,0
New South Wales,Australia,-33.8688,151.2093,2020-02-04,4,2,0
New South Wales,Australia,-33.8688,151.2093,2020-02-05,4,2,0
New South Wales,Australia,-33.8688,151.2093,2020-02-06,4,2,0
New South Wales,Australia,-33.8688,151.2093,2020-02-07,4,2,0
New South Wales,Australia,-33.8688,151.2093,2020-02-08,4,2,0
New South Wales,Australia,-33.8688,151.2093,2020-02-09,4,2,0
New South Wales,Australia,-33.8688,151.2093,2020-02-10,4,2,0
New South Wales,Australia,-33.8688,151.2093,2020-02-11,4,2,0
New South Wales,Australia,-33.8688,151.2093,2020-02-12,4,2,0
New South Wales,Australia,-33.8688,151.2093,2020-02-13,4,4,0
New South Wales,Australia,-33.8688,151.2093,2020-02-14,4,4,0
New South Wales,Australia,-33.8688,151.2093,2020-02-15,4,4,0
New South Wales,Australia,-33.8688,151.2093,2020-02-16,4,4,0
New South Wales,Australia,-33.8688,151.2093,2020-02-17,4,4,0
New South Wales,Australia,-33.8688,151.2093,2020-02-18,4,4,0
New South Wales,Australia,-33.8688,151.2093,2020-02-19,4,4,0
New South Wales,Australia,-33.8688,151.2093,2020-02-20,4,4,0
New South Wales,Australia,-33.8688,151.2093,2020-02-21,4,4,0
New South Wales,Australia,-33.8688,151.2093,2020-02-22,4,4,0
New South Wales,Australia,-33.8688,151.2093,2020-02-23,4,4,0
New South Wales,Australia,-33.8688,151.2093,2020-02-24,4,4,0
New South Wales,Australia,-33.8688,151.2093,2020-02-25,4,4,0
New South Wales,Australia,-33.8688,151.2093,2020-02-26,4,4,0
Victoria,Australia,-37.8136,144.9631,2020-01-22,0,0,0
Victoria,Australia,-37.8136,144.9631,2020-01-23,0,0,0
Victoria,Australia,-37.8136,144.9631,2020-01-24,0,0,0
Victoria,Australia,-37.8136,144.9631,2020-01-25,0,0,0
Victoria,Australia,-37.8136,144.9631,2020-01-26,1,0,0
Victoria,Australia,-37.8136,144.9631,2020-01-27,1,0,0
Victoria,Australia,-37.8136,144.9631,2020-01-28,1,0,0
Victoria,Australia,-37.8136,144.9631,2020-01-29,1,0,0
Victoria,Australia,-37.8136,144.9631,2020-01-30,2,0,0
Victoria,Australia,-37.8136,144.9631,2020-01-31,3,0,0
Victoria,Australia,-37.8136,144.9631,2020-02-01,4,0,0
Victoria,Australia,-37.8136,144.9631,2020-02-02,4,0,0
Victoria,Australia,-37.8136,144.9631,2020-02-03,4,0,0
Victoria,Australia,-37.8136,144.9631,2020-02-04,4,0,0
Victoria,Australia,-37.8136,144.9631,2020-02-05,4,0,0
Victoria,Australia,-37.8136,144.9631,2020-02-06,4,0,0
Victoria,Australia,-37.8136,144.9631,2020-02-07,4,0,0
Victoria,Australia,-37.8136,144.9631,2020-02-08,4,0,0
Victoria,Australia,-37.8136,144.9631,2020-02-09,4,0,0
Victoria,Australia,-37.8136,144.9631,2020-02-10,4,0,0
Victoria,Australia,-37.8136,144.9631,2020-02-11,4,0,0
Victoria,Australia,-37.8136,144.9631,2020-02-12,4,0,0
Victoria,Australia,-37.8136,144.9631,2020-02-13,4,4,0
Victoria,Australia,-37.8136,144.9631,2020-02-14,4,4,0
Victoria,Australia,-37.8136,144.9631,2020-02-15,4,4,0
Victoria,Australia,-37.8136,144.9631,2020-02-16,4,4,0
Victoria,Australia,-37.8136,144.9631,2020-02-17,4,4,0
Victoria,Australia,-37.8136,144.9631,2020-02-18,4,4,0
Victoria,Australia,-37.8136,144.9631,2020-02-19,4,4,0
Victoria,Australia,-37.8136,144.9631,2020-02-20,4,4,0
Victoria,Australia,-37.8136,144.9631,2020-02-21,4,4,0
Victoria,Australia,-37.8136,144.9631,2020-02-22,4,4,0
Victoria,Australia,-37.8136,144.9631,2020-02-23,4,4,0
Victoria,Australia,-37.8136,144.9631,2020-02-24,4,4,0
Victoria,Australia,-37.8136,144.9631,2020-02-25,4,4,0
Victoria,Australia,-37.8136,144.9631,2020-02-26,4,4,0
Queensland,Australia,-27.4698,153.0251,2020-01-22,0,0,0
Queensland,Australia,-27.4698,153.0251,2020-01-23,0,0,0
Queensland,Australia,-27.4698,153.0251,2020-01-24,0,0,0
Queensland,Australia,-27.4698,153.0251,2020-01-25,0,0,0
Queensland,Australia,-27.4698,153.0251,2020-01-26,0,0,0
Queensland,Australia,-27.4698,153.0251,2020-01-27,0,0,0
Queensland,Australia,-27.4698,153.0251,2020-01-28,0,0,0
Queensland,Australia,-27.4698,153.0251,2020-01-29,1,0,0
Queensland,Australia,-27.4698,153.0251,2020-01-30,3,0,0
Queensland,Australia,-27.4698,153.0251,2020-01-31,2,0,0
Queensland,Australia,-27.4698,153.0251,2020-02-01,3,0,0
Queensland,Australia,-27.4698,153.0251,2020-02-02,2,0,0
Queensland,Australia,-27.4698,153.0251,2020-02-03,2,0,0
Queensland,Australia,-27.4698,153.0251,2020-02-04,3,0,0
Queensland,Australia,-27.4698,153.0251,2020-02-05,3,0,0
Queensland,Australia,-27.4698,153.0251,2020-02-06,4,0,0
Queensland,Australia,-27.4698,153.0251,2020-02-07,5,0,0
Queensland,Australia,-27.4698,153.0251,2020-02-08,5,0,0
Queensland,Australia,-27.4698,153.0251,2020-02-09,5,0,0
Queensland,Australia,-27.4698,153.0251,2020-02-10,5,0,0
Queensland,Australia,-27.4698,153.0251,2020-02-11,5,0,0
Queensland,Australia,-27.4698,153.0251,2020-02-12,5,0,0
Queensland,Australia,-27.4698,153.0251,2020-02-13,5,0,0
Queensland,Australia,-27.4698,153.0251,2020-02-14,5,0,0
Queensland,Australia,-27.4698,153.0251,2020-02-15,5,0,0
Queensland,Australia,-27.4698,153.0251,2020-02-16,5,0,0
Queensland,Australia,-27.4698,153.0251,2020-02-17,5,0,0
Queensland,Australia,-27.4698,153.0251,2020-02-18,5,0,0
Queensland,Australia,-27.4698,153.0251,2020-02-19,5,0,0
Queensland,Australia,-27.4698,153.0251,2020-02-20,5,0,0
Queensland,Australia,-27.4698,153.0251,2020-02-21,5,1,0
Queensland,Australia,-27.4698,153.0251,2020-02-22,5,1,0
Queensland,Australia,-27.4698,153.0251,2020-02-23,5,1,0
Queensland,Australia,-27.4698,153.0251,2020-02-24,5,1,0
Queensland,Australia,-27.4698,153.0251,2020-02-25,5,1,0
Queensland,Australia,-27.4698,153.0251,2020-02-26,5,1,0
NA,Cambodia,12.5657,104.991,2020-01-22,0,0,0
NA,Cambodia,12.5657,104.991,2020-01-23,0,0,0
NA,Cambodia,12.5657,104.991,2020-01-24,0,0,0
NA,Cambodia,12.5657,104.991,2020-01-25,0,0,0
NA,Cambodia,12.5657,104.991,2020-01-26,0,0,0
NA,Cambodia,12.5657,104.991,2020-01-27,1,0,0
NA,Cambodia,12.5657,104.991,2020-01-28,1,0,0
NA,Cambodia,12.5657,104.991,2020-01-29,1,0,0
NA,Cambodia,12.5657,104.991,2020-01-30,1,0,0
NA,Cambodia,12.5657,104.991,2020-01-31,1,0,0
NA,Cambodia,12.5657,104.991,2020-02-01,1,0,0
NA,Cambodia,12.5657,104.991,2020-02-02,1,0,0
NA,Cambodia,12.5657,104.991,2020-02-03,1,0,0
NA,Cambodia,12.5657,104.991,2020-02-04,1,0,0
NA,Cambodia,12.5657,104.991,2020-02-05,1,0,0
NA,Cambodia,12.5657,104.991,2020-02-06,1,0,0
NA,Cambodia,12.5657,104.991,2020-02-07,1,0,0
NA,Cambodia,12.5657,104.991,2020-02-08,1,0,0
NA,Cambodia,12.5657,104.991,2020-02-09,1,0,0
NA,Cambodia,12.5657,104.991,2020-02-10,1,0,0
NA,Cambodia,12.5657,104.991,2020-02-11,1,0,0
NA,Cambodia,12.5657,104.991,2020-02-12,1,1,0
NA,Cambodia,12.5657,104.991,2020-02-13,1,1,0
NA,Cambodia,12.5657,104.991,2020-02-14,1,1,0
NA,Cambodia,12.5657,104.991,2020-02-15,1,1,0
NA,Cambodia,12.5657,104.991,2020-02-16,1,1,0
NA,Cambodia,12.5657,104.991,2020-02-17,1,1,0
NA,Cambodia,12.5657,104.991,2020-02-18,1,1,0
NA,Cambodia,12.5657,104.991,2020-02-19,1,1,0
NA,Cambodia,12.5657,104.991,2020-02-20,1,1,0
NA,Cambodia,12.5657,104.991,2020-02-21,1,1,0
NA,Cambodia,12.5657,104.991,2020-02-22,1,1,0
NA,Cambodia,12.5657,104.991,2020-02-23,1,1,0
NA,Cambodia,12.5657,104.991,2020-02-24,1,1,0
NA,Cambodia,12.5657,104.991,2020-02-25,1,1,0
NA,Cambodia,12.5657,104.991,2020-02-26,1,1,0
NA,Sri Lanka,7.8731,80.7718,2020-01-22,0,0,0
NA,Sri Lanka,7.8731,80.7718,2020-01-23,0,0,0
NA,Sri Lanka,7.8731,80.7718,2020-01-24,0,0,0
NA,Sri Lanka,7.8731,80.7718,2020-01-25,0,0,0
NA,Sri Lanka,7.8731,80.7718,2020-01-26,0,0,0
NA,Sri Lanka,7.8731,80.7718,2020-01-27,1,0,0
NA,Sri Lanka,7.8731,80.7718,2020-01-28,1,0,0
NA,Sri Lanka,7.8731,80.7718,2020-01-29,1,0,0
NA,Sri Lanka,7.8731,80.7718,2020-01-30,1,0,0
NA,Sri Lanka,7.8731,80.7718,2020-01-31,1,0,0
NA,Sri Lanka,7.8731,80.7718,2020-02-01,1,0,0
NA,Sri Lanka,7.8731,80.7718,2020-02-02,1,0,0
NA,Sri Lanka,7.8731,80.7718,2020-02-03,1,0,0
NA,Sri Lanka,7.8731,80.7718,2020-02-04,1,0,0
NA,Sri Lanka,7.8731,80.7718,2020-02-05,1,0,0
NA,Sri Lanka,7.8731,80.7718,2020-02-06,1,0,0
NA,Sri Lanka,7.8731,80.7718,2020-02-07,1,0,0
NA,Sri Lanka,7.8731,80.7718,2020-02-08,1,1,0
NA,Sri Lanka,7.8731,80.7718,2020-02-09,1,1,0
NA,Sri Lanka,7.8731,80.7718,2020-02-10,1,1,0
NA,Sri Lanka,7.8731,80.7718,2020-02-11,1,1,0
NA,Sri Lanka,7.8731,80.7718,2020-02-12,1,1,0
NA,Sri Lanka,7.8731,80.7718,2020-02-13,1,1,0
NA,Sri Lanka,7.8731,80.7718,2020-02-14,1,1,0
NA,Sri Lanka,7.8731,80.7718,2020-02-15,1,1,0
NA,Sri Lanka,7.8731,80.7718,2020-02-16,1,1,0
NA,Sri Lanka,7.8731,80.7718,2020-02-17,1,1,0
NA,Sri Lanka,7.8731,80.7718,2020-02-18,1,1,0
NA,Sri Lanka,7.8731,80.7718,2020-02-19,1,1,0
NA,Sri Lanka,7.8731,80.7718,2020-02-20,1,1,0
NA,Sri Lanka,7.8731,80.7718,2020-02-21,1,1,0
NA,Sri Lanka,7.8731,80.7718,2020-02-22,1,1,0
NA,Sri Lanka,7.8731,80.7718,2020-02-23,1,1,0
NA,Sri Lanka,7.8731,80.7718,2020-02-24,1,1,0
NA,Sri Lanka,7.8731,80.7718,2020-02-25,1,1,0
NA,Sri Lanka,7.8731,80.7718,2020-02-26,1,1,0
NA,Germany,51.1657,10.4515,2020-01-22,0,0,0
NA,Germany,51.1657,10.4515,2020-01-23,0,0,0
NA,Germany,51.1657,10.4515,2020-01-24,0,0,0
NA,Germany,51.1657,10.4515,2020-01-25,0,0,0
NA,Germany,51.1657,10.4515,2020-01-26,0,0,0
NA,Germany,51.1657,10.4515,2020-01-27,1,0,0
NA,Germany,51.1657,10.4515,2020-01-28,4,0,0
NA,Germany,51.1657,10.4515,2020-01-29,4,0,0
NA,Germany,51.1657,10.4515,2020-01-30,4,0,0
NA,Germany,51.1657,10.4515,2020-01-31,5,0,0
NA,Germany,51.1657,10.4515,2020-02-01,8,0,0
NA,Germany,51.1657,10.4515,2020-02-02,10,0,0
NA,Germany,51.1657,10.4515,2020-02-03,12,0,0
NA,Germany,51.1657,10.4515,2020-02-04,12,0,0
NA,Germany,51.1657,10.4515,2020-02-05,12,0,0
NA,Germany,51.1657,10.4515,2020-02-06,12,0,0
NA,Germany,51.1657,10.4515,2020-02-07,13,0,0
NA,Germany,51.1657,10.4515,2020-02-08,13,0,0
NA,Germany,51.1657,10.4515,2020-02-09,14,0,0
NA,Germany,51.1657,10.4515,2020-02-10,14,0,0
NA,Germany,51.1657,10.4515,2020-02-11,16,0,0
NA,Germany,51.1657,10.4515,2020-02-12,16,0,0
NA,Germany,51.1657,10.4515,2020-02-13,16,1,0
NA,Germany,51.1657,10.4515,2020-02-14,16,1,0
NA,Germany,51.1657,10.4515,2020-02-15,16,1,0
NA,Germany,51.1657,10.4515,2020-02-16,16,1,0
NA,Germany,51.1657,10.4515,2020-02-17,16,1,0
NA,Germany,51.1657,10.4515,2020-02-18,16,12,0
NA,Germany,51.1657,10.4515,2020-02-19,16,12,0
NA,Germany,51.1657,10.4515,2020-02-20,16,12,0
NA,Germany,51.1657,10.4515,2020-02-21,16,14,0
NA,Germany,51.1657,10.4515,2020-02-22,16,14,0
NA,Germany,51.1657,10.4515,2020-02-23,16,14,0
NA,Germany,51.1657,10.4515,2020-02-24,16,14,0
NA,Germany,51.1657,10.4515,2020-02-25,17,14,0
NA,Germany,51.1657,10.4515,2020-02-26,27,15,0
NA,Finland,61.9241,25.7482,2020-01-22,0,0,0
NA,Finland,61.9241,25.7482,2020-01-23,0,0,0
NA,Finland,61.9241,25.7482,2020-01-24,0,0,0
NA,Finland,61.9241,25.7482,2020-01-25,0,0,0
NA,Finland,61.9241,25.7482,2020-01-26,0,0,0
NA,Finland,61.9241,25.7482,2020-01-27,0,0,0
NA,Finland,61.9241,25.7482,2020-01-28,0,0,0
NA,Finland,61.9241,25.7482,2020-01-29,1,0,0
NA,Finland,61.9241,25.7482,2020-01-30,1,0,0
NA,Finland,61.9241,25.7482,2020-01-31,1,0,0
NA,Finland,61.9241,25.7482,2020-02-01,1,0,0
NA,Finland,61.9241,25.7482,2020-02-02,1,0,0
NA,Finland,61.9241,25.7482,2020-02-03,1,0,0
NA,Finland,61.9241,25.7482,2020-02-04,1,0,0
NA,Finland,61.9241,25.7482,2020-02-05,1,0,0
NA,Finland,61.9241,25.7482,2020-02-06,1,0,0
NA,Finland,61.9241,25.7482,2020-02-07,1,0,0
NA,Finland,61.9241,25.7482,2020-02-08,1,0,0
NA,Finland,61.9241,25.7482,2020-02-09,1,0,0
NA,Finland,61.9241,25.7482,2020-02-10,1,0,0
NA,Finland,61.9241,25.7482,2020-02-11,1,0,0
NA,Finland,61.9241,25.7482,2020-02-12,1,1,0
NA,Finland,61.9241,25.7482,2020-02-13,1,1,0
NA,Finland,61.9241,25.7482,2020-02-14,1,1,0
NA,Finland,61.9241,25.7482,2020-02-15,1,1,0
NA,Finland,61.9241,25.7482,2020-02-16,1,1,0
NA,Finland,61.9241,25.7482,2020-02-17,1,1,0
NA,Finland,61.9241,25.7482,2020-02-18,1,1,0
NA,Finland,61.9241,25.7482,2020-02-19,1,1,0
NA,Finland,61.9241,25.7482,2020-02-20,1,1,0
NA,Finland,61.9241,25.7482,2020-02-21,1,1,0
NA,Finland,61.9241,25.7482,2020-02-22,1,1,0
NA,Finland,61.9241,25.7482,2020-02-23,1,1,0
NA,Finland,61.9241,25.7482,2020-02-24,1,1,0
NA,Finland,61.9241,25.7482,2020-02-25,1,1,0
NA,Finland,61.9241,25.7482,2020-02-26,2,1,0
NA,United Arab Emirates,23.4241,53.8478,2020-01-22,0,0,0
NA,United Arab Emirates,23.4241,53.8478,2020-01-23,0,0,0
NA,United Arab Emirates,23.4241,53.8478,2020-01-24,0,0,0
NA,United Arab Emirates,23.4241,53.8478,2020-01-25,0,0,0
NA,United Arab Emirates,23.4241,53.8478,2020-01-26,0,0,0
NA,United Arab Emirates,23.4241,53.8478,2020-01-27,0,0,0
NA,United Arab Emirates,23.4241,53.8478,2020-01-28,0,0,0
NA,United Arab Emirates,23.4241,53.8478,2020-01-29,4,0,0
NA,United Arab Emirates,23.4241,53.8478,2020-01-30,4,0,0
NA,United Arab Emirates,23.4241,53.8478,2020-01-31,4,0,0
NA,United Arab Emirates,23.4241,53.8478,2020-02-01,4,0,0
NA,United Arab Emirates,23.4241,53.8478,2020-02-02,5,0,0
NA,United Arab Emirates,23.4241,53.8478,2020-02-03,5,0,0
NA,United Arab Emirates,23.4241,53.8478,2020-02-04,5,0,0
NA,United Arab Emirates,23.4241,53.8478,2020-02-05,5,0,0
NA,United Arab Emirates,23.4241,53.8478,2020-02-06,5,0,0
NA,United Arab Emirates,23.4241,53.8478,2020-02-07,5,0,0
NA,United Arab Emirates,23.4241,53.8478,2020-02-08,7,0,0
NA,United Arab Emirates,23.4241,53.8478,2020-02-09,7,0,0
NA,United Arab Emirates,23.4241,53.8478,2020-02-10,8,0,0
NA,United Arab Emirates,23.4241,53.8478,2020-02-11,8,0,0
NA,United Arab Emirates,23.4241,53.8478,2020-02-12,8,1,0
NA,United Arab Emirates,23.4241,53.8478,2020-02-13,8,1,0
NA,United Arab Emirates,23.4241,53.8478,2020-02-14,8,1,0
NA,United Arab Emirates,23.4241,53.8478,2020-02-15,8,3,0
NA,United Arab Emirates,23.4241,53.8478,2020-02-16,9,4,0
NA,United Arab Emirates,23.4241,53.8478,2020-02-17,9,4,0
NA,United Arab Emirates,23.4241,53.8478,2020-02-18,9,4,0
NA,United Arab Emirates,23.4241,53.8478,2020-02-19,9,4,0
NA,United Arab Emirates,23.4241,53.8478,2020-02-20,9,4,0
NA,United Arab Emirates,23.4241,53.8478,2020-02-21,9,4,0
NA,United Arab Emirates,23.4241,53.8478,2020-02-22,13,4,0
NA,United Arab Emirates,23.4241,53.8478,2020-02-23,13,4,0
NA,United Arab Emirates,23.4241,53.8478,2020-02-24,13,4,0
NA,United Arab Emirates,23.4241,53.8478,2020-02-25,13,4,0
NA,United Arab Emirates,23.4241,53.8478,2020-02-26,13,4,0
NA,Philippines,12.8797,121.774,2020-01-22,0,0,0
NA,Philippines,12.8797,121.774,2020-01-23,0,0,0
NA,Philippines,12.8797,121.774,2020-01-24,0,0,0
NA,Philippines,12.8797,121.774,2020-01-25,0,0,0
NA,Philippines,12.8797,121.774,2020-01-26,0,0,0
NA,Philippines,12.8797,121.774,2020-01-27,0,0,0
NA,Philippines,12.8797,121.774,2020-01-28,0,0,0
NA,Philippines,12.8797,121.774,2020-01-29,0,0,0
NA,Philippines,12.8797,121.774,2020-01-30,1,0,0
NA,Philippines,12.8797,121.774,2020-01-31,1,0,0
NA,Philippines,12.8797,121.774,2020-02-01,1,0,0
NA,Philippines,12.8797,121.774,2020-02-02,2,0,1
NA,Philippines,12.8797,121.774,2020-02-03,2,0,1
NA,Philippines,12.8797,121.774,2020-02-04,2,0,1
NA,Philippines,12.8797,121.774,2020-02-05,2,0,1
NA,Philippines,12.8797,121.774,2020-02-06,2,0,1
NA,Philippines,12.8797,121.774,2020-02-07,3,0,1
NA,Philippines,12.8797,121.774,2020-02-08,3,0,1
NA,Philippines,12.8797,121.774,2020-02-09,3,0,1
NA,Philippines,12.8797,121.774,2020-02-10,3,0,1
NA,Philippines,12.8797,121.774,2020-02-11,3,0,1
NA,Philippines,12.8797,121.774,2020-02-12,3,1,1
NA,Philippines,12.8797,121.774,2020-02-13,3,1,1
NA,Philippines,12.8797,121.774,2020-02-14,3,1,1
NA,Philippines,12.8797,121.774,2020-02-15,3,1,1
NA,Philippines,12.8797,121.774,2020-02-16,3,1,1
NA,Philippines,12.8797,121.774,2020-02-17,3,1,1
NA,Philippines,12.8797,121.774,2020-02-18,3,1,1
NA,Philippines,12.8797,121.774,2020-02-19,3,1,1
NA,Philippines,12.8797,121.774,2020-02-20,3,1,1
NA,Philippines,12.8797,121.774,2020-02-21,3,1,1
NA,Philippines,12.8797,121.774,2020-02-22,3,1,1
NA,Philippines,12.8797,121.774,2020-02-23,3,1,1
NA,Philippines,12.8797,121.774,2020-02-24,3,1,1
NA,Philippines,12.8797,121.774,2020-02-25,3,1,1
NA,Philippines,12.8797,121.774,2020-02-26,3,1,1
NA,India,20.5937,78.9629,2020-01-22,0,0,0
NA,India,20.5937,78.9629,2020-01-23,0,0,0
NA,India,20.5937,78.9629,2020-01-24,0,0,0
NA,India,20.5937,78.9629,2020-01-25,0,0,0
NA,India,20.5937,78.9629,2020-01-26,0,0,0
NA,India,20.5937,78.9629,2020-01-27,0,0,0
NA,India,20.5937,78.9629,2020-01-28,0,0,0
NA,India,20.5937,78.9629,2020-01-29,0,0,0
NA,India,20.5937,78.9629,2020-01-30,1,0,0
NA,India,20.5937,78.9629,2020-01-31,1,0,0
NA,India,20.5937,78.9629,2020-02-01,1,0,0
NA,India,20.5937,78.9629,2020-02-02,2,0,0
NA,India,20.5937,78.9629,2020-02-03,3,0,0
NA,India,20.5937,78.9629,2020-02-04,3,0,0
NA,India,20.5937,78.9629,2020-02-05,3,0,0
NA,India,20.5937,78.9629,2020-02-06,3,0,0
NA,India,20.5937,78.9629,2020-02-07,3,0,0
NA,India,20.5937,78.9629,2020-02-08,3,0,0
NA,India,20.5937,78.9629,2020-02-09,3,0,0
NA,India,20.5937,78.9629,2020-02-10,3,0,0
NA,India,20.5937,78.9629,2020-02-11,3,0,0
NA,India,20.5937,78.9629,2020-02-12,3,0,0
NA,India,20.5937,78.9629,2020-02-13,3,0,0
NA,India,20.5937,78.9629,2020-02-14,3,0,0
NA,India,20.5937,78.9629,2020-02-15,3,0,0
NA,India,20.5937,78.9629,2020-02-16,3,3,0
